rollout/is_fall_mean,time/fps,rollout/ep_len_mean,rollout/recovery_noforce,train/action_std_12,time/iterations,train/action_std_07,train/action_std_06,train/action_std_16,train/action_std_03,rollout/force_onset_mean,train/action_std_24,train/action_std_17,rollout/episodes_noforce,train/action_std_00,train/action_std_23,train/action_std_19,rollout/ep_rew_mean,train/action_std_21,train/action_std_10,time/total_timesteps,train/action_std_20,rollout/force_direction_mean,train/action_std_13,train/action_std_01,rollout/action_saturation_fraction,time/time_elapsed,train/std_max,train/std_min,train/action_std_22,train/action_std_02,train/action_std_05,train/action_std_04,train/action_std_15,rollout/is_timeout_mean,train/action_std_18,train/action_std_09,train/action_std_14,train/action_std_08,train/action_std_11,rollout/force_requested_impulse_mean,rollout/timeouts,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/std,rollout/timeout_without_onset_fraction,train/approx_kl,train/learning_rate,train/explained_variance,train/value_loss,train/n_updates,train/clip_range_vf,train/clip_fraction,train/loss
1.0,3164,348.1333333333333,0.0,0.05903838574886322,1,0.05963565409183502,0.059371259063482285,0.05963872745633125,0.059870120137929916,1.4032444444444454,0.059608034789562225,0.05923885479569435,45,0.0589294396340847,0.05970626324415207,0.05996396020054817,221.31875610351562,0.05920073390007019,0.059425242245197296,131072,0.05915794149041176,-1.0,0.0594773031771183,0.05908426269888878,0.0,41,0.060112640261650085,0.0589229092001915,0.0589229092001915,0.0593256950378418,0.060112640261650085,0.059904057532548904,0.05926106125116348,0.0,0.05990845710039139,0.05952510982751846,0.05935836210846901,0.05910798907279968,0.059605106711387634,0.0,,,,,,,,,,,,,,
0.28761061946902655,2581,1000.0,0.7123893805309734,0.05903838574886322,2,0.05963565409183502,0.059371259063482285,0.05963872745633125,0.059870120137929916,1.3940884955752224,0.059608034789562225,0.05923885479569435,226,0.0589294396340847,0.05970626324415207,0.05996396020054817,670.449462890625,0.05920073390007019,0.059425242245197296,262144,0.05915794149041176,-1.0,0.0594773031771183,0.05908426269888878,0.0,101,0.060112640261650085,0.0589229092001915,0.0589229092001915,0.0593256950378418,0.060112640261650085,0.059904057532548904,0.05926106125116348,0.7123893805309734,0.05990845710039139,0.05952510982751846,0.05935836210846901,0.05910798907279968,0.059605106711387634,0.0,161,35.090267181396484,0.1,-0.0004384690498227428,0.05945510044693947,0.0,0.00010405102,1e-07,0.8886620998382568,0.3739913057535887,1550,0.2,0.0,0.8006513714790344
0.6707317073170732,2440,713.96,0.32926829268292684,0.05903838574886322,3,0.05963565409183502,0.059371259063482285,0.05963872745633125,0.059870120137929916,1.4260731707317085,0.059608034789562225,0.05923885479569435,82,0.0589294396340847,0.05970626324415207,0.05996396020054817,465.8939514160156,0.05920073390007019,0.059425242245197296,393216,0.05915794149041176,-1.0,0.0594773031771183,0.05908426269888878,0.0,161,0.060112640261650085,0.0589229092001915,0.0589229092001915,0.0593256950378418,0.060112640261650085,0.059904057532548904,0.05926106125116348,0.32926829268292684,0.05990845710039139,0.05952510982751846,0.05935836210846901,0.05910798907279968,0.059605106711387634,0.0,27,35.090267181396484,0.1,-0.0004086707955821112,0.05945510044693947,0.0,9.176158e-05,1e-07,0.8929526209831238,0.45163690925110134,1560,0.2,0.0,0.739346981048584
0.3465346534653465,2359,979.47,0.6534653465346535,0.05903838574886322,4,0.05963565409183502,0.059371259063482285,0.05963872745633125,0.059870120137929916,1.3930891089108919,0.059608034789562225,0.05923885479569435,202,0.0589294396340847,0.05970626324415207,0.05996396020054817,649.5870971679688,0.05920073390007019,0.059425242245197296,524288,0.05915794149041176,-1.0,0.0594773031771183,0.05908426269888878,0.0,222,0.060112640261650085,0.0589229092001915,0.0589229092001915,0.0593256950378418,0.060112640261650085,0.059904057532548904,0.05926106125116348,0.6534653465346535,0.05990845710039139,0.05952510982751846,0.05935836210846901,0.05910798907279968,0.059605106711387634,0.0,132,35.090267181396484,0.1,-0.0004708354303602391,0.05945510044693947,0.0,0.00011321384,1e-07,0.8926767110824585,0.41042912181001157,1570,0.2,0.0,0.771744966506958
0.5384615384615384,2321,761.45,0.46153846153846156,0.05903838574886322,5,0.05963565409183502,0.059371259063482285,0.05963872745633125,0.059870120137929916,1.3718974358974372,0.059608034789562225,0.05923885479569435,117,0.0589294396340847,0.05970626324415207,0.05996396020054817,495.76300048828125,0.05920073390007019,0.059425242245197296,655360,0.05915794149041176,-1.0,0.0594773031771183,0.05908426269888878,0.0,282,0.060112640261650085,0.0589229092001915,0.0589229092001915,0.0593256950378418,0.060112640261650085,0.059904057532548904,0.05926106125116348,0.46153846153846156,0.05990845710039139,0.05952510982751846,0.05935836210846901,0.05910798907279968,0.059605106711387634,0.0,54,35.090267181396484,0.1,-0.0004277758735497628,0.05945510044693947,0.0,9.847797e-05,1e-07,0.8886164426803589,0.4664848163491115,1580,0.2,0.0,0.80522620677948
0.2857142857142857,2292,902.13,0.7142857142857143,0.05903838574886322,6,0.05963565409183502,0.059371259063482285,0.05963872745633125,0.059870120137929916,1.387952380952382,0.059608034789562225,0.05923885479569435,168,0.0589294396340847,0.05970626324415207,0.05996396020054817,598.5010375976562,0.05920073390007019,0.059425242245197296,786432,0.05915794149041176,-1.0,0.0594773031771183,0.05908426269888878,0.0,342,0.060112640261650085,0.0589229092001915,0.0589229092001915,0.0593256950378418,0.060112640261650085,0.059904057532548904,0.05926106125116348,0.7142857142857143,0.05990845710039139,0.05952510982751846,0.05935836210846901,0.05910798907279968,0.059605106711387634,0.0,120,35.090267181396484,0.1,-0.0004513009312404392,0.05945510044693947,0.0,0.000107431624,1e-07,0.8941119313240051,0.4343103454681113,1590,0.2,0.0,0.7352877855300903
0.24806201550387597,2275,882.86,0.751937984496124,0.05903838574886322,7,0.05963565409183502,0.059371259063482285,0.05963872745633125,0.059870120137929916,1.3821085271317841,0.059608034789562225,0.05923885479569435,129,0.0589294396340847,0.05970626324415207,0.05996396020054817,580.7279663085938,0.05920073390007019,0.059425242245197296,917504,0.05915794149041176,-1.0,0.0594773031771183,0.05908426269888878,0.0,403,0.060112640261650085,0.0589229092001915,0.0589229092001915,0.0593256950378418,0.060112640261650085,0.059904057532548904,0.05926106125116348,0.751937984496124,0.05990845710039139,0.05952510982751846,0.05935836210846901,0.05910798907279968,0.059605106711387634,0.0,97,35.090267181396484,0.1,-0.0004519784035437624,0.05945510044693947,0.0,0.0001107722,1e-07,0.8836989402770996,0.38524438252206894,1600,0.2,0.0,0.7151913642883301
0.3312883435582822,2260,911.09,0.6687116564417178,0.05903838574886322,8,0.05963565409183502,0.059371259063482285,0.05963872745633125,0.059870120137929916,1.3896687116564428,0.059608034789562225,0.05923885479569435,163,0.0589294396340847,0.05970626324415207,0.05996396020054817,603.403564453125,0.05920073390007019,0.059425242245197296,1048576,0.05915794149041176,-1.0,0.0594773031771183,0.05908426269888878,0.0,463,0.060112640261650085,0.0589229092001915,0.0589229092001915,0.0593256950378418,0.060112640261650085,0.059904057532548904,0.05926106125116348,0.6687116564417178,0.05990845710039139,0.05952510982751846,0.05935836210846901,0.05910798907279968,0.059605106711387634,0.0,109,35.090267181396484,0.1,-0.0003877578317315056,0.05945510044693947,0.0,8.5207976e-05,1e-07,0.8619846105575562,0.3319466455723159,1610,0.2,0.0,0.6684379577636719
0.4057971014492754,2246,854.62,0.5942028985507246,0.05903838574886322,9,0.05963565409183502,0.059371259063482285,0.05963872745633125,0.059870120137929916,1.388710144927537,0.059608034789562225,0.05923885479569435,138,0.0589294396340847,0.05970626324415207,0.05996396020054817,560.4586181640625,0.05920073390007019,0.059425242245197296,1179648,0.05915794149041176,-1.0,0.0594773031771183,0.05908426269888878,0.0,525,0.060112640261650085,0.0589229092001915,0.0589229092001915,0.0593256950378418,0.060112640261650085,0.059904057532548904,0.05926106125116348,0.5942028985507246,0.05990845710039139,0.05952510982751846,0.05935836210846901,0.05910798907279968,0.059605106711387634,0.0,82,35.090267181396484,0.1,-0.000427098789214142,0.05945510044693947,0.0,0.000100884696,1e-07,0.8869044780731201,0.3872748321155086,1620,0.2,0.0,0.7013600468635559
0.36477987421383645,2236,860.93,0.6352201257861635,0.05903838574886322,10,0.05963565409183502,0.059371259063482285,0.05963872745633125,0.059870120137929916,1.4067672955974853,0.059608034789562225,0.05923885479569435,159,0.0589294396340847,0.05970626324415207,0.05996396020054817,566.34033203125,0.05920073390007019,0.059425242245197296,1310720,0.05915794149041176,-1.0,0.0594773031771183,0.05908426269888878,0.0,585,0.060112640261650085,0.0589229092001915,0.0589229092001915,0.0593256950378418,0.060112640261650085,0.059904057532548904,0.05926106125116348,0.6352201257861635,0.05990845710039139,0.05952510982751846,0.05935836210846901,0.05910798907279968,0.059605106711387634,0.0,101,35.090267181396484,0.1,-0.0004370061774352507,0.05945510044693947,0.0,0.00010715579,1e-07,0.8972927331924438,0.386680167587474,1630,0.2,0.0,0.8313443660736084
